Date,Shop,Product_Category,Qty,Amount,Sales Price,No.,Year,Month,Year-Month,DayOfWeek,Quarter
2024-12-07,906 - Kisii,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Saturday,4
2024-12-07,906 - Kisii,Shirts & Tops,2.0,19396.55,9698.275,2,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Bags & Accessories,2.0,14224.14,7112.07,2,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Dresses & Skirts,1.0,8879.31,8879.31,1,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Home Textiles,4.0,31034.48,7758.62,1,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Kids Wear,8.0,109568.95999999999,12086.206,5,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Miscellaneous,20.0,116379.3,5818.965,4,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Mixed Clothing,5.0,24568.97,4913.79,1,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Outerwear,8.0,52155.17,6896.553333333333,3,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Pants & Bottoms,7.0,57758.619999999995,7758.62,3,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Shirts & Tops,1.0,10344.83,10344.83,1,2024,12,2024-12,Saturday,4
2024-12-07,907-Kisumu WS,Sports Wear,1.0,9482.76,9482.76,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Bulk Items,10.0,10344.83,1034.48,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Home Textiles,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Kids Wear,10.0,112068.97,10272.991666666667,6,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Miscellaneous,4.0,25000.0,6178.163333333334,3,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Mixed Clothing,1.0,5172.41,5172.41,1,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Outerwear,5.0,32758.62,6465.5199999999995,3,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Pants & Bottoms,3.0,23706.9,7543.1050000000005,2,2024,12,2024-12,Saturday,4
2024-12-07,910 - Kitale,Shirts & Tops,3.0,33189.66,11063.220000000001,3,2024,12,2024-12,Saturday,4
2024-12-07,913 -Kakamega WS,Kids Wear,2.0,20689.66,10344.83,1,2024,12,2024-12,Saturday,4
2024-12-07,913 -Kakamega WS,Miscellaneous,5.0,26293.11,5387.9349999999995,2,2024,12,2024-12,Saturday,4
2024-12-07,913 -Kakamega WS,Outerwear,2.0,14655.17,7327.59,1,2024,12,2024-12,Saturday,4
2024-12-07,913 -Kakamega WS,Pants & Bottoms,2.0,16379.310000000001,8189.655000000001,2,2024,12,2024-12,Saturday,4
2024-12-07,913 -Kakamega WS,Shirts & Tops,1.0,10344.83,10344.83,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Bulk Items,1.0,4310.34,4310.34,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Dresses & Skirts,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Home Textiles,1.0,9051.72,9051.72,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Outerwear,1.0,8620.69,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Pants & Bottoms,2.0,16379.310000000001,8189.655000000001,2,2024,12,2024-12,Saturday,4
2024-12-07,914-EMBU WS,Shirts & Tops,2.0,13793.099999999999,6896.549999999999,2,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Bath & Linens,18.0,222931.04,13426.726666666667,6,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Bulk Items,3.0,46271.54,15423.846666666666,3,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Dresses & Skirts,7.0,62068.97,10344.83,2,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Home Textiles,8.0,106465.52,12284.485,2,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Kids Wear,12.0,121120.69,10201.15,3,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Miscellaneous,30.0,168103.45,5603.45,1,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Mixed Clothing,13.0,147844.83000000002,10560.345,2,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Outerwear,91.0,611206.8999999999,7004.3099999999995,4,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Pants & Bottoms,34.0,299568.97,9113.300714285715,14,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Shirts & Tops,96.0,841163.8,9834.393684210527,19,2024,12,2024-12,Saturday,4
2024-12-07,99 Warehouse,Sports Wear,2.0,17241.38,8620.69,1,2024,12,2024-12,Saturday,4
2024-12-08,901 - Gikomba,Footwear,1.0,19827.59,19827.59,1,2024,12,2024-12,Sunday,4
2024-12-08,901 - Gikomba,Kids Wear,3.0,21465.510000000002,7068.965,2,2024,12,2024-12,Sunday,4
2024-12-08,901 - Gikomba,Outerwear,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,901 - Gikomba,Pants & Bottoms,5.0,34482.76,6896.55,2,2024,12,2024-12,Sunday,4
2024-12-08,901 - Gikomba,Shirts & Tops,6.0,58620.69,9482.755000000001,2,2024,12,2024-12,Sunday,4
2024-12-08,901 - Gikomba,Sports Wear,1.0,9482.76,9482.76,1,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Dresses & Skirts,1.0,7758.62,7758.62,1,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Kids Wear,2.0,13793.1,6896.55,2,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Miscellaneous,2.0,10344.83,5172.42,1,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Mixed Clothing,2.0,12931.029999999999,6465.514999999999,2,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Outerwear,3.0,22844.83,7543.105,2,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Pants & Bottoms,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,904 - Kericho,Shirts & Tops,2.0,13793.1,6896.55,2,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Home Textiles,1.0,7758.62,7758.62,1,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Kids Wear,2.0,13362.07,6681.035,2,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Miscellaneous,6.0,36637.94,6178.163333333333,3,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Mixed Clothing,1.0,5603.45,5603.45,1,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Outerwear,6.0,43965.53,7327.588333333333,6,2024,12,2024-12,Sunday,4
2024-12-08,904.5 Meru WS,Pants & Bottoms,3.0,26034.49,8678.163333333334,3,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Footwear,3.0,15517.24,5172.415,2,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Kids Wear,1.0,6465.52,6465.52,1,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Miscellaneous,1.0,5172.41,5172.41,1,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Mixed Clothing,1.0,6896.55,6896.55,1,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Outerwear,10.0,71551.72,7327.588571428571,7,2024,12,2024-12,Sunday,4
2024-12-08,905 - Eldoret,Shirts & Tops,1.0,6034.48,6034.48,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Dresses & Skirts,2.0,16379.310000000001,8189.655000000001,2,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Home Textiles,1.0,18965.52,18965.52,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Kids Wear,1.0,5172.41,5172.41,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Mixed Clothing,1.0,5172.41,5172.41,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Pants & Bottoms,3.0,22413.79,7471.263333333333,3,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Shirts & Tops,1.0,9913.79,9913.79,1,2024,12,2024-12,Sunday,4
2024-12-08,907-Kisumu WS,Underwear & Basics,1.0,7758.62,7758.62,1,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Kids Wear,5.0,50431.04,10086.208,5,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Miscellaneous,2.0,12931.04,6465.52,2,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Mixed Clothing,2.0,10344.82,5172.41,2,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Outerwear,5.0,31465.51,6293.102,5,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Pants & Bottoms,4.0,46982.76,10991.380000000001,2,2024,12,2024-12,Sunday,4
2024-12-08,910 - Kitale,Shirts & Tops,2.0,14224.14,7112.07,2,2024,12,2024-12,Sunday,4
2024-12-08,913 -Kakamega WS,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Sunday,4
2024-12-08,913 -Kakamega WS,Miscellaneous,2.0,10948.279999999999,5474.139999999999,2,2024,12,2024-12,Sunday,4
2024-12-08,913 -Kakamega WS,Pants & Bottoms,1.0,9051.72,9051.72,1,2024,12,2024-12,Sunday,4
2024-12-08,913 -Kakamega WS,Shirts & Tops,3.0,18103.45,6250.0,2,2024,12,2024-12,Sunday,4
2024-12-08,914-EMBU WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Sunday,4
2024-12-08,914-EMBU WS,Kids Wear,3.0,24224.13,8074.71,3,2024,12,2024-12,Sunday,4
2024-12-08,914-EMBU WS,Outerwear,1.0,8448.28,8448.28,1,2024,12,2024-12,Sunday,4
2024-12-08,914-EMBU WS,Pants & Bottoms,3.0,28103.449999999997,9396.555,2,2024,12,2024-12,Sunday,4
2024-12-08,914-EMBU WS,Shirts & Tops,4.0,33620.69,8405.1725,4,2024,12,2024-12,Sunday,4
2024-12-08,99 Warehouse,Bulk Items,47.0,52327.579999999994,948.2766666666666,3,2024,12,2024-12,Sunday,4
2024-12-08,99 Warehouse,Kids Wear,3.0,33620.69,11206.896666666667,3,2024,12,2024-12,Sunday,4
2024-12-08,99 Warehouse,Miscellaneous,3.0,17327.59,5775.86,1,2024,12,2024-12,Sunday,4
2024-12-08,99 Warehouse,Pants & Bottoms,4.0,36206.89,9051.72,2,2024,12,2024-12,Sunday,4
2024-12-08,99 Warehouse,Shirts & Tops,4.0,34482.759999999995,8620.689999999999,4,2024,12,2024-12,Sunday,4
2024-12-09,901 - Gikomba,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Monday,4
2024-12-09,901 - Gikomba,Shirts & Tops,1.0,6465.52,6465.52,1,2024,12,2024-12,Monday,4
2024-12-09,901 - Gikomba,Sports Wear,2.0,23275.86,11637.93,1,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Kids Wear,3.0,29741.38,9913.793333333333,3,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Miscellaneous,2.0,10344.82,5172.41,2,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Mixed Clothing,1.0,5172.41,5172.41,1,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Outerwear,3.0,21982.77,7327.59,3,2024,12,2024-12,Monday,4
2024-12-09,904 - Kericho,Shirts & Tops,4.0,25862.059999999998,6034.48,3,2024,12,2024-12,Monday,4
2024-12-09,904.5 Meru WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Monday,4
2024-12-09,904.5 Meru WS,Shirts & Tops,1.0,6465.52,6465.52,1,2024,12,2024-12,Monday,4
2024-12-09,905 - Eldoret,Kids Wear,1.0,6465.52,6465.52,1,2024,12,2024-12,Monday,4
2024-12-09,906 - Kisii,Home Textiles,2.0,18965.52,9482.76,1,2024,12,2024-12,Monday,4
2024-12-09,906 - Kisii,Miscellaneous,1.0,5775.86,5775.86,1,2024,12,2024-12,Monday,4
2024-12-09,906 - Kisii,Mixed Clothing,1.0,5603.45,5603.45,1,2024,12,2024-12,Monday,4
2024-12-09,906 - Kisii,Shirts & Tops,1.0,6034.48,6034.48,1,2024,12,2024-12,Monday,4
2024-12-09,907-Kisumu WS,Home Textiles,1.0,18965.52,18965.52,1,2024,12,2024-12,Monday,4
2024-12-09,907-Kisumu WS,Kids Wear,1.0,6034.48,6034.48,1,2024,12,2024-12,Monday,4
2024-12-09,907-Kisumu WS,Outerwear,2.0,15086.21,7543.105,2,2024,12,2024-12,Monday,4
2024-12-09,910 - Kitale,Bags & Accessories,2.0,17241.38,8620.69,2,2024,12,2024-12,Monday,4
2024-12-09,910 - Kitale,Home Textiles,1.0,7758.62,7758.62,1,2024,12,2024-12,Monday,4
2024-12-09,910 - Kitale,Kids Wear,1.0,6465.52,6465.52,1,2024,12,2024-12,Monday,4
2024-12-09,913 -Kakamega WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Monday,4
2024-12-09,913 -Kakamega WS,Miscellaneous,2.0,10775.86,5387.93,2,2024,12,2024-12,Monday,4
2024-12-09,913 -Kakamega WS,Pants & Bottoms,1.0,9482.76,9482.76,1,2024,12,2024-12,Monday,4
2024-12-09,914-EMBU WS,Kids Wear,1.0,6810.34,6810.34,1,2024,12,2024-12,Monday,4
2024-12-09,914-EMBU WS,Shirts & Tops,1.0,6034.48,6034.48,1,2024,12,2024-12,Monday,4
2024-12-09,99 Warehouse,Bath & Linens,1.0,12500.0,12500.0,1,2024,12,2024-12,Monday,4
2024-12-09,99 Warehouse,Bulk Items,1.0,1293.1,1293.1,1,2024,12,2024-12,Monday,4
2024-12-10,901 - Gikomba,Miscellaneous,2.0,11206.9,5603.45,1,2024,12,2024-12,Tuesday,4
2024-12-10,904 - Kericho,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Tuesday,4
2024-12-10,904 - Kericho,Kids Wear,3.0,24568.96,8836.205,2,2024,12,2024-12,Tuesday,4
2024-12-10,904 - Kericho,Mixed Clothing,1.0,5172.41,5172.41,1,2024,12,2024-12,Tuesday,4
2024-12-10,904 - Kericho,Outerwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Tuesday,4
2024-12-10,904.5 Meru WS,Footwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Tuesday,4
2024-12-10,904.5 Meru WS,Miscellaneous,2.0,12068.97,6034.49,1,2024,12,2024-12,Tuesday,4
2024-12-10,905 - Eldoret,Footwear,1.0,4741.38,4741.38,1,2024,12,2024-12,Tuesday,4
2024-12-10,905 - Eldoret,Home Textiles,1.0,7758.62,7758.62,1,2024,12,2024-12,Tuesday,4
2024-12-10,905 - Eldoret,Kids Wear,3.0,25431.04,7974.14,2,2024,12,2024-12,Tuesday,4
2024-12-10,905 - Eldoret,Miscellaneous,1.0,5344.83,5344.83,1,2024,12,2024-12,Tuesday,4
2024-12-10,905 - Eldoret,Outerwear,3.0,20689.65,7112.07,2,2024,12,2024-12,Tuesday,4
2024-12-10,906 - Kisii,Bags & Accessories,2.0,11206.9,5603.45,1,2024,12,2024-12,Tuesday,4
2024-12-10,906 - Kisii,Bath & Linens,1.0,12068.97,12068.97,1,2024,12,2024-12,Tuesday,4
2024-12-10,906 - Kisii,Kids Wear,1.0,6896.55,6896.55,1,2024,12,2024-12,Tuesday,4
2024-12-10,906 - Kisii,Outerwear,1.0,5172.41,5172.41,1,2024,12,2024-12,Tuesday,4
2024-12-10,906 - Kisii,Shirts & Tops,1.0,6896.55,6896.55,1,2024,12,2024-12,Tuesday,4
2024-12-10,910 - Kitale,Bags & Accessories,1.0,5603.45,5603.45,1,2024,12,2024-12,Tuesday,4
2024-12-10,910 - Kitale,Kids Wear,8.0,60344.83,7943.35,7,2024,12,2024-12,Tuesday,4
2024-12-10,910 - Kitale,Outerwear,4.0,25862.07,6465.5175,4,2024,12,2024-12,Tuesday,4
2024-12-10,910 - Kitale,Shirts & Tops,1.0,8620.69,8620.69,1,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Kids Wear,1.0,7327.59,7327.59,1,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Miscellaneous,1.0,5172.41,5172.41,1,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Outerwear,1.0,7327.59,7327.59,1,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Pants & Bottoms,2.0,18965.52,9482.76,2,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Shirts & Tops,4.0,26724.14,7040.2300000000005,3,2024,12,2024-12,Tuesday,4
2024-12-10,913 -Kakamega WS,Sports Wear,1.0,8620.69,8620.69,1,2024,12,2024-12,Tuesday,4
2024-12-10,914-EMBU WS,Bags & Accessories,1.0,8620.69,8620.69,1,2024,12,2024-12,Tuesday,4
2024-12-10,914-EMBU WS,Kids Wear,1.0,9482.76,9482.76,1,2024,12,2024-12,Tuesday,4
2024-12-10,914-EMBU WS,Outerwear,1.0,7931.03,7931.03,1,2024,12,2024-12,Tuesday,4
2024-12-10,914-EMBU WS,Pants & Bottoms,1.0,9310.34,9310.34,1,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Bags & Accessories,1.0,6034.48,6034.48,1,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Bulk Items,2.0,1724.14,862.07,1,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Kids Wear,5.0,43534.47,8706.894,5,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Miscellaneous,2.0,11637.93,5818.965,2,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Outerwear,6.0,37931.03,6896.549999999999,2,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Pants & Bottoms,1.0,8620.69,8620.69,1,2024,12,2024-12,Tuesday,4
2024-12-10,99 Warehouse,Sports Wear,2.0,15000.0,7500.0,1,2024,12,2024-12,Tuesday,4
2024-12-11,901 - Gikomba,Bags & Accessories,1.0,17241.38,17241.38,1,2024,12,2024-12,Wednesday,4
2024-12-11,901 - Gikomba,Bath & Linens,1.0,12500.0,12500.0,1,2024,12,2024-12,Wednesday,4
2024-12-11,901 - Gikomba,Bulk Items,2.0,24137.93,12068.97,1,2024,12,2024-12,Wednesday,4
2024-12-11,901 - Gikomba,Dresses & Skirts,2.0,13793.1,6896.55,2,2024,12,2024-12,Wednesday,4
2024-12-11,901 - Gikomba,Pants & Bottoms,12.0,107758.61,10221.674285714285,7,2024,12,2024-12,Wednesday,4
2024-12-11,901 - Gikomba,Shirts & Tops,89.0,604310.35,9123.565,6,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Bags & Accessories,3.0,25862.07,8620.69,1,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Bath & Linens,1.0,12068.97,12068.97,1,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Bulk Items,4.0,51724.149999999994,12931.037499999999,4,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Dresses & Skirts,1.0,6034.48,6034.48,1,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Footwear,2.0,12931.03,6465.52,1,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Kids Wear,14.0,90948.28,9770.116666666667,3,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Mixed Clothing,2.0,9482.76,4741.38,1,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Outerwear,9.0,66379.31,7068.966,5,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Pants & Bottoms,8.0,121551.72,17816.091666666667,6,2024,12,2024-12,Wednesday,4
2024-12-11,904 - Kericho,Shirts & Tops,7.0,47413.79,7758.62,3,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Bulk Items,1.0,15948.28,15948.28,1,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Footwear,16.0,89224.12,5316.09,9,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Home Textiles,1.0,7327.59,7327.59,1,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Miscellaneous,1.0,6034.48,6034.48,1,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Outerwear,7.0,53965.52,7620.692,5,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Pants & Bottoms,6.0,53017.24,9698.2775,4,2024,12,2024-12,Wednesday,4
2024-12-11,904.5 Meru WS,Shirts & Tops,3.0,31896.559999999998,10775.865,2,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Bath & Linens,1.0,12500.0,12500.0,1,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Bulk Items,3.0,39655.18,13218.393333333333,3,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Footwear,3.0,15517.24,5172.41,1,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Home Textiles,3.0,55172.41,18103.45,2,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Kids Wear,18.0,112931.04000000001,7758.623333333333,3,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Miscellaneous,5.0,25862.07,5172.41,1,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Outerwear,2.0,17672.42,8836.21,2,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Pants & Bottoms,7.0,112500.0,26867.816666666666,3,2024,12,2024-12,Wednesday,4
2024-12-11,905 - Eldoret,Shirts & Tops,4.0,34051.729999999996,8512.932499999999,4,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Bags & Accessories,1.0,5172.41,5172.41,1,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Bath & Linens,2.0,27586.21,13793.105,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Bulk Items,2.0,24137.93,12068.97,1,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Dresses & Skirts,1.0,6896.55,6896.55,1,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Footwear,3.0,18534.48,6034.485000000001,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Home Textiles,4.0,46551.73,11637.935000000001,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Kids Wear,6.0,46551.72,11206.895,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Miscellaneous,8.0,41379.31,5172.41,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Mixed Clothing,3.0,15517.24,5172.41,1,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Outerwear,4.0,26293.11,7112.07,2,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Pants & Bottoms,10.0,78879.31,8836.206666666667,6,2024,12,2024-12,Wednesday,4
2024-12-11,906 - Kisii,Shirts & Tops,6.0,55172.409999999996,9482.7575,4,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Bags & Accessories,6.0,33620.7,5603.453333333334,3,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Bath & Linens,1.0,11206.9,11206.9,1,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Bulk Items,8.0,69827.59,8908.050000000001,3,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Dresses & Skirts,2.0,13793.1,6896.55,1,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Footwear,6.0,35775.86,5890.806666666666,3,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Home Textiles,2.0,25000.0,12500.0,2,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Kids Wear,3.0,25000.0,8333.333333333334,3,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Miscellaneous,9.0,50862.06999999999,5818.965,2,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Pants & Bottoms,12.0,107327.58,9243.294444444444,9,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Shirts & Tops,2.0,16379.31,8189.655,2,2024,12,2024-12,Wednesday,4
2024-12-11,907-Kisumu WS,Underwear & Basics,2.0,14655.17,7327.585,2,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Bags & Accessories,1.0,5603.45,5603.45,1,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Bath & Linens,1.0,12068.97,12068.97,1,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Bulk Items,4.0,48275.86,12068.966666666667,3,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Footwear,3.0,18879.31,6293.1,1,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Home Textiles,1.0,17241.38,17241.38,1,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Kids Wear,2.0,21551.72,10775.86,2,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Miscellaneous,7.0,53189.66,9224.14,4,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Pants & Bottoms,8.0,57758.62,7974.1375,4,2024,12,2024-12,Wednesday,4
2024-12-11,910 - Kitale,Shirts & Tops,1.0,10344.83,10344.83,1,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Bath & Linens,1.0,12068.97,12068.97,1,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Bulk Items,3.0,39655.17,13793.105,2,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Dresses & Skirts,3.0,23275.86,7543.105,2,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Footwear,3.0,18103.45,6034.48,1,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Kids Wear,2.0,21551.72,10775.86,1,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Miscellaneous,7.0,36206.89,5172.41,3,2024,12,2024-12,Wednesday,4
2024-12-11,913 -Kakamega WS,Mixed Clothing,2.0,10344.83,5172.42,1,2024,12,2024-12,Wednesday,4
